sourceTaxonId,sourceTaxonName,sourceLifeStageId,sourceLifeStageName,interactionTypeId,interactionTypeName,targetTaxonId,targetTaxonName,targetBodyPartId,targetBodyPartName,targetLifeStageId,targetLifeStageName,localityId,sourcelocalityName,localityName,CountryCode,localityCountry,localityProvinceId,localityProvinceName,localityEcoregionId,localityEcoregionName,decimalLatitude,decimalLongitude,localityGeometricShape,targetClass,targetOrder,targetFamily,targetGenus,targetSubgenus,targetSpecies,sourcePhylum,sourceClass,sourceOrder,sourceFamily,sourceGenus,sourceSubgenus,sourceSpecies,sourceSubspecies,ReferenceAbbreviation,referenceCitation,referenceDoi,referenceURL,,,,,,,,,,,,,,,
WORMS:107638,Tuleariocaris neglecta,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007202,adult organism,GeoNames:3686019,GeoNames,Ensenada de Concha,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.30072,-74.15299,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Tuleariocaris,,neglecta,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:107638,Tuleariocaris neglecta,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007203,adult organism,GeoNames:3686689,GeoNames,Ensenada de Chengue ,ISO_2:CO,Colombia ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:67,Southwestern Caribbean,11.32391,-74.1308,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Tuleariocaris,,neglecta,,Criales 1984,"Criales, M. M. (1984). Shrimps Associated with Coelenterates, Echinoderms, and Molluscs in the Santa Marta Region, Colombia. Journal of Crustacean Biology, 4(2), 307–317.",doi:10.2307/1548028,https://academic.oup.com/jcb/article-abstract/4/2/307/2327983?redirectedFrom=fulltext,,,,,,,,,,,,,,,
WORMS:107638,Tuleariocaris neglecta ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0004529,anatomical projection ,UBERON:0007204,adult organism,,,,,,,,,,,,,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Tuleariocaris,,neglecta,,Hendler et al. 1995,"Hendler, G., Miller, J. E., Pawson, D. L., & Kier, P. M. (1995). Sea Stars, Sea Urchins and Allies: Echinoderms of Florida and the Caribbean (G. Hendler, Ed.). Florida: Smithsonian Institution.",,"https://books.google.com.mx/books?id=-0MWAQAAIAAJ&pg=PR4&dq=Sea+Stars,+Sea+Urchins+and+Allies:+Echinoderms+of+Florida+and+the+Caribbean&hl=es-419&sa=X&ved=0ahUKEwiVpM_8wdDjAhVlUt8KHdgBBrAQ6wEITzAF",,,,,,,,,,,,,,,
WORMS:485618,Syndesmis antillarum ,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:124332,Diadema antillarum,AEO:0000186,body cavity ,UBERON:0007205,adult organism,,,,,,,,,,,,,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Platyhelminthes,,Rhabdocoela,Umagillidae,Syndesmis,,antillarum,,Hendler et al. 1995,"Hendler, G., Miller, J. E., Pawson, D. L., & Kier, P. M. (1995). Sea Stars, Sea Urchins and Allies: Echinoderms of Florida and the Caribbean (G. Hendler, Ed.). Florida: Smithsonian Institution.",,"https://books.google.com.mx/books?id=-0MWAQAAIAAJ&pg=PR4&dq=Sea+Stars,+Sea+Urchins+and+Allies:+Echinoderms+of+Florida+and+the+Caribbean&hl=es-419&sa=X&ved=0ahUKEwiVpM_8wdDjAhVlUt8KHdgBBrAQ6wEITzAF",,,,,,,,,,,,,,,
WORMS:107458,Percnon gibbesi ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007206,adult organism,GeoNames:3574204,GeoNames,Man of War Bay,ISO_2:TT,Trinidad and Tobago,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,11.32696,-60.5605,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Percnidae,Percnon,,gibbesi,,Hayes et al. 1998a,"Hayes, F. E., Joseph, V. L., Gurley, H. S., & Wong, B. Y. Y. (1998a). Selection by two decapod crabs (Percnon gibbesi and Stenorhynchus seticornis) associating with an urchin (Diadema antillarum) at Tobago , west indies. Bulletin of Marine Science, 63(1), 241–247.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1998/00000063/00000001/art00020,,,,,,,,,,,,,,,
WORMS:107458,Percnon gibbesi ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007207,adult organism,GeoNames:3574966,GeoNames,Bloody Bay ,ISO_2:TT,Trinidad and Tobago,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,11.30274,-60.63081,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Percnidae,Percnon,,gibbesi,,Hayes et al. 1998a,"Hayes, F. E., Joseph, V. L., Gurley, H. S., & Wong, B. Y. Y. (1998a). Selection by two decapod crabs (Percnon gibbesi and Stenorhynchus seticornis) associating with an urchin (Diadema antillarum) at Tobago , west indies. Bulletin of Marine Science, 63(1), 241–247.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1998/00000063/00000001/art00020,,,,,,,,,,,,,,,
WORMS:107458,Percnon gibbesi ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007208,adult organism,GeoNames:3575040,GeoNames,Arnos Vale Bay ,ISO_2:TT,Trinidad and Tobago,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,11.22794,-60.76603,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Percnidae,Percnon,,gibbesi,,Hayes et al. 1998a,"Hayes, F. E., Joseph, V. L., Gurley, H. S., & Wong, B. Y. Y. (1998a). Selection by two decapod crabs (Percnon gibbesi and Stenorhynchus seticornis) associating with an urchin (Diadema antillarum) at Tobago , west indies. Bulletin of Marine Science, 63(1), 241–247.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1998/00000063/00000001/art00020,,,,,,,,,,,,,,,
WORMS:107458,Percnon gibbesi ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007209,adult organism,GeoNames:3574075,GeoNames,Mount Irvine Bay,ISO_2:TT,Trinidad and Tobago,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,11.19033,-60.80189,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Percnidae,Percnon,,gibbesi,,Hayes et al. 1998a,"Hayes, F. E., Joseph, V. L., Gurley, H. S., & Wong, B. Y. Y. (1998a). Selection by two decapod crabs (Percnon gibbesi and Stenorhynchus seticornis) associating with an urchin (Diadema antillarum) at Tobago , west indies. Bulletin of Marine Science, 63(1), 241–247.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1998/00000063/00000001/art00020,,,,,,,,,,,,,,,
WORMS:421957,Stenorhynchus seticornis,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007210,adult organism,GeoNames:3574204,GeoNames,Man of War Bay,ISO_2:TT,Trinidad and Tobago,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,11.32696,-60.5605,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Inachoididae,Stenorhynchus,,seticornis,,Hayes et al. 1998a,"Hayes, F. E., Joseph, V. L., Gurley, H. S., & Wong, B. Y. Y. (1998a). Selection by two decapod crabs (Percnon gibbesi and Stenorhynchus seticornis) associating with an urchin (Diadema antillarum) at Tobago , west indies. Bulletin of Marine Science, 63(1), 241–247.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1998/00000063/00000001/art00020,,,,,,,,,,,,,,,
WORMS:421957,Stenorhynchus seticornis,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007211,adult organism,GeoNames:3574966,GeoNames,Bloody Bay ,ISO_2:TT,Trinidad and Tobago,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,11.30274,-60.63081,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Inachoididae,Stenorhynchus,,seticornis,,Hayes et al. 1998a,"Hayes, F. E., Joseph, V. L., Gurley, H. S., & Wong, B. Y. Y. (1998a). Selection by two decapod crabs (Percnon gibbesi and Stenorhynchus seticornis) associating with an urchin (Diadema antillarum) at Tobago , west indies. Bulletin of Marine Science, 63(1), 241–247.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1998/00000063/00000001/art00020,,,,,,,,,,,,,,,
WORMS:421957,Stenorhynchus seticornis,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007212,adult organism,GeoNames:3575040,GeoNames,Arnos Vale Bay ,ISO_2:TT,Trinidad and Tobago,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,11.22794,-60.76603,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Inachoididae,Stenorhynchus,,seticornis,,Hayes et al. 1998a,"Hayes, F. E., Joseph, V. L., Gurley, H. S., & Wong, B. Y. Y. (1998a). Selection by two decapod crabs (Percnon gibbesi and Stenorhynchus seticornis) associating with an urchin (Diadema antillarum) at Tobago , west indies. Bulletin of Marine Science, 63(1), 241–247.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1998/00000063/00000001/art00020,,,,,,,,,,,,,,,
WORMS:421957,Stenorhynchus seticornis,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007213,adult organism,GeoNames:3574075,GeoNames,Mount Irvine Bay,ISO_2:TT,Trinidad and Tobago,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,11.19033,-60.80189,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Inachoididae,Stenorhynchus,,seticornis,,Hayes et al. 1998a,"Hayes, F. E., Joseph, V. L., Gurley, H. S., & Wong, B. Y. Y. (1998a). Selection by two decapod crabs (Percnon gibbesi and Stenorhynchus seticornis) associating with an urchin (Diadema antillarum) at Tobago , west indies. Bulletin of Marine Science, 63(1), 241–247.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1998/00000063/00000001/art00020,,,,,,,,,,,,,,,
WORMS:382891,Panulirus argus,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007214,adult organism,GeoNames:4795346,GeoNames,Brewers Bay,ISO_2:VG,British Virgin Islands,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,18.34329,-64.98015,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,,argus,,Hayes 2007,"Hayes, F. E. (2007). Decapod crustaceans associating with the sea urchin Diadema antillarum in the Virgin Islands. Nauplius, 15(2), 81–85.",,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.583.7574,,,,,,,,,,,,,,,
WORMS:210370,Stenopus hispidus,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007215,adult organism,GeoNames:4795346,GeoNames,Brewers Bay,ISO_2:VG,British Virgin Islands,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,18.34329,-64.98015,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Stenopodidae,Stenopus,,hispidus,,Hayes 2007,"Hayes, F. E. (2007). Decapod crustaceans associating with the sea urchin Diadema antillarum in the Virgin Islands. Nauplius, 15(2), 81–85.",,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.583.7574,,,,,,,,,,,,,,,
WORMS:107458,Percnon gibbesi,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007216,adult organism,GeoNames:4795617,GeoNames,Dog Island,ISO_2:VG,British Virgin Islands,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,18.29579,-64.81569,Poligon,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Percnidae,Percnon,,gibbesi,,Hayes 2007,"Hayes, F. E. (2007). Decapod crustaceans associating with the sea urchin Diadema antillarum in the Virgin Islands. Nauplius, 15(2), 81–85.",,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.583.7574,,,,,,,,,,,,,,,
WORMS:107458,Percnon gibbesi,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007217,adult organism,GeoNames:4796561,GeoNames,Salt Cay ,ISO_2:VG,British Virgin Islands,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,18.3619,-65.0496,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Percnidae,Percnon,,gibbesi,,Hayes 2007,"Hayes, F. E. (2007). Decapod crustaceans associating with the sea urchin Diadema antillarum in the Virgin Islands. Nauplius, 15(2), 81–85.",,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.583.7574,,,,,,,,,,,,,,,
WORMS:107458,Percnon gibbesi,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007218,adult organism,GeoNames:4796598,GeoNames,Secret Harbor Beach,ISO_2:VG,British Virgin Islands,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,18.31801,-64.85292,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Percnidae,Percnon,,gibbesi,,Hayes 2007,"Hayes, F. E. (2007). Decapod crustaceans associating with the sea urchin Diadema antillarum in the Virgin Islands. Nauplius, 15(2), 81–85.",,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.583.7574,,,,,,,,,,,,,,,
WORMS:421957,Stenorhynchus seticornis,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007219,adult organism,GeoNames:4796598,GeoNames,Secret Harbor Beach,ISO_2:VG,British Virgin Islands,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,18.31801,-64.85292,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Inachoididae,Stenorhynchus,,seticornis,,Hayes 2007,"Hayes, F. E. (2007). Decapod crustaceans associating with the sea urchin Diadema antillarum in the Virgin Islands. Nauplius, 15(2), 81–85.",,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.583.7574,,,,,,,,,,,,,,,
WORMS:382891,Panulirus argus,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007220,adult organism,GeoNames:4796813,GeoNames,Water Bay ,ISO_2:VG,British Virgin Islands,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,18.34745,-64.86375,Poligon,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,,argus,,Hayes 2007,"Hayes, F. E. (2007). Decapod crustaceans associating with the sea urchin Diadema antillarum in the Virgin Islands. Nauplius, 15(2), 81–85.",,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.583.7574,,,,,,,,,,,,,,,
WORMS:107458,Percnon gibbesi,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007221,adult organism,GeoNames:4796813,GeoNames,Water Bay ,ISO_2:VG,British Virgin Islands,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,18.34745,-64.86375,Poligon,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Percnidae,Percnon,,gibbesi,,Hayes 2007,"Hayes, F. E. (2007). Decapod crustaceans associating with the sea urchin Diadema antillarum in the Virgin Islands. Nauplius, 15(2), 81–85.",,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.583.7574,,,,,,,,,,,,,,,
WORMS:210370,Stenopus hispidus,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007222,adult organism,GeoNames:4796813,GeoNames,Water Bay ,ISO_2:VG,British Virgin Islands,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,18.34745,-64.86375,Poligon,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Stenopodidae,Stenopus,,hispidus,,Hayes 2007,"Hayes, F. E. (2007). Decapod crustaceans associating with the sea urchin Diadema antillarum in the Virgin Islands. Nauplius, 15(2), 81–85.",,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.583.7574,,,,,,,,,,,,,,,
WORMS:421957,Stenorhynchus seticornis,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007223,adult organism,GeoNames:4795413,GeoNames,Caneel Bay,ISO_2:VG,British Virgin Islands,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,18.34329,-64.78847,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Inachoididae,Stenorhynchus,,seticornis,,Hayes 2007,"Hayes, F. E. (2007). Decapod crustaceans associating with the sea urchin Diadema antillarum in the Virgin Islands. Nauplius, 15(2), 81–85.",,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.583.7574,,,,,,,,,,,,,,,
WORMS:210370,Stenopus hispidus,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007224,adult organism,GeoNames:4795413,GeoNames,Caneel Bay,ISO_2:VG,British Virgin Islands,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,18.34329,-64.78847,Point,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Stenopodidae,Stenopus,,hispidus,,Hayes 2007,"Hayes, F. E. (2007). Decapod crustaceans associating with the sea urchin Diadema antillarum in the Virgin Islands. Nauplius, 15(2), 81–85.",,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.583.7574,,,,,,,,,,,,,,,
WORMS:107458,Percnon gibbesi,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007225,adult organism,GeoNames:4795495,GeoNames,Cinnamon Bay ,ISO_2:VG,British Virgin Islands,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,18.3544,-64.7593,Poligon,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Percnidae,Percnon,,gibbesi,,Hayes 2007,"Hayes, F. E. (2007). Decapod crustaceans associating with the sea urchin Diadema antillarum in the Virgin Islands. Nauplius, 15(2), 81–85.",,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.583.7574,,,,,,,,,,,,,,,
WORMS:421875,Petrolisthes galathinus ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007226,adult organism,GeoNames:4795495,GeoNames,Cinnamon Bay ,ISO_2:VG,British Virgin Islands,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,18.3544,-64.7593,Poligon,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,,galathinus,,Hayes 2007,"Hayes, F. E. (2007). Decapod crustaceans associating with the sea urchin Diadema antillarum in the Virgin Islands. Nauplius, 15(2), 81–85.",,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.583.7574,,,,,,,,,,,,,,,
WORMS:107458,Percnon gibbesi,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:124332,Diadema antillarum,UBERON:0002416,Body surface ,UBERON:0007227,adult organism,GeoNames:4795750,GeoNames,Frank Bay ,ISO_2:VG,British Virgin Islands,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,18.32829,-64.79903,Poligon,Echinoidea,Diadematoida,Diadematidae,Diadema,,antillarum,Arthropoda,Malacostraca,Decapoda,Percnidae,Percnon,,gibbesi,,Hayes 2007,"Hayes, F. E. (2007). Decapod crustaceans associating with the sea urchin Diadema antillarum in the Virgin Islands. Nauplius, 15(2), 81–85.",,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.583.7574,,,,,,,,,,,,,,,
